fn,maize streak virus,disease,okukkoola,muwogo,mpeke,mucungwa,greens,garden,mango,bulimi,obuwuka,ebikoola,obulimi,ebisoolisooli,kaamulali,eddagala,beans,omuyembe,leaf,kisaanyi,leaves,butterfly,okuzifuuyira,micungwa,ppaapaali,emboga,kikolo,harvest,olusuku,coffee,super grow,rice,ensujju,okulima,worm,ebbugga,onion,ensigo,plantation,ensukusa,maize stalk borer,amakoola,muceere,insect,pumpkin,spray,namuginga,tomatoes,akatungulu,ground nuts,orange,nursery bed,npk,mangoes,ebitooke,maize,endwadde,lumonde,ensiringanyi,pawpaw,ebijjanjalo,sukumawiki,caterpillars,matooke seedlings,okusaasaana,omuceere,ebikajjo,mulimi,sikungula,watermelon,ennima,akammwanyi,amakungula,ebyobulimi,okugimusa,sow,Pump,ekigimusa,ekirime,okusiga,nfukirira,faamu,okulimibwa,pampu,vegetables,lusuku,ennyaanya,ekisaanyi,bibala,ekikajjo,ennimiro,okukungula,akatunda,eppapaali,endagala,ekijanjaalo,abalimi,plant,Spinach,ndwadde,caterpillar,miceere,farmer,irrigate,nnakati,omusiri,weeding,okusaasaanya,amalagala,ekikoola,ebisooli,munyeera,ekirwadde,enkota,banana,fruit picking,ebibala,dig,doodo,omulimisa,eggobe,seed,crop,okunnoga,obutunda,fruit,endokwa,ebikolo,omucungwa,okufukirira,obulwadde,ebijanjaalo,matooke,pepper,agriculture,afukirira,nnyaanya,medicine,nambaale,cassava,sugarcane,ekimera,kikajjo,obusaanyi,ekibala,ebigimusa,kukungula,nnimiro,ebikongoliro,irish potatoes,ensuku,emicungwa,ekikolo,ejjobyo,omulimi,okusimba,sweet potatoes,okufuuyira,farming instructor,nnasale beedi,passion fruit,ekitooke,ebisaanyi,ekyeya,enva endiirwa,emisiri,emiyembe,amatooke,ebiwuka,farm,ebinyebwa,amappapaali,ebimera,kassooli,harvesting,emmwanyi,akamonde,obumonde,cabbages,akasaanyi,spread,ebirime,drought,kasaanyi,suckers,insects,fertilizer,nakavundira,ekiwojjolo,akawuka,ddagala,ebiwojjolo,obutungulu
audio_files/MOXG80A.wav,0.00368943,0.00211769,0.00348813,0.00475343,0.00267844,0.0046497,0.00401888,0.00554361,0.00157966,0.00196792,0.00821522,0.0031476,0.00402282,0.00619487,0.00441371,0.00782425,0.00325611,0.00550859,0.00542583,0.00517464,0.00837292,0.00266641,0.00567073,0.00329885,0.00409669,0.00404337,0.00504179,0.00786952,0.00556165,0.00365424,0.00318421,0.00031544,0.00324636,0.00587885,0.00609397,0.00546856,0.00201246,0.00567473,0.00535093,0.00538123,0.00368671,0.00556277,0.00526566,0.00308146,0.0029882,0.00227083,0.00819013,0.00090154,0.00432655,0.00346171,0.0009872,0.00397881,0.00382836,0.00254614,0.00329408,0.00188988,0.01159841,0.01029706,0.0116446,0.00417762,0.00293998,0.00283578,0.00375386,0.00354608,0.00944217,0.0,0.00615697,0.00523381,0.00693374,0.00477151,0.0043188,0.00696693,0.00355602,0.00440275,0.00368143,0.00849167,0.00777218,0.00796646,0.00441024,0.00335948,0.00086471,0.00382667,0.00361464,0.00457171,0.00352873,0.00446581,0.00265087,0.0092654,0.00691319,0.00524808,0.00537488,0.00552297,0.0054433,0.00490833,0.00639317,0.00504344,0.00488323,0.00810095,0.00526738,0.00415127,0.00420493,0.00708533,0.00671178,0.00726766,0.00311685,0.00358724,0.00874565,0.00828102,0.00451997,0.00568212,0.00674774,0.0104876,0.00831413,0.0060423,0.00322491,0.00677385,0.00407036,0.00294604,0.00504398,0.00396956,0.00476501,0.0049389,0.00930732,0.00270992,0.00719908,0.00597314,0.00319688,0.00428869,0.00416798,0.00525538,0.01073384,0.00698106,0.00442023,0.00038204,0.00695381,0.00541251,0.00491953,0.00371994,0.00825154,0.0,0.00370307,0.00343921,0.00485854,0.00599469,0.00173016,0.01002296,0.00420366,0.00546101,0.00349291,0.00195189,0.0022441,0.00723,0.00423052,0.00769375,0.00402769,0.00367373,0.00318833,0.00602371,0.00875846,0.00493864,0.00643509,0.00264078,0.00921168,0.00365994,0.00651206,0.00370867,0.00525385,0.0047554,0.01038886,0.0061941,0.00549337,0.00583746,0.00594527,0.00659632,0.00561157,0.00709777,0.00358692,0.00403032,0.00331778,0.01397865,0.00497049,0.00599653,0.00560347,0.0096511,0.00564973,0.00480793,0.00368418,0.00979875,0.00765787,0.01015533,0.0084464,0.00849581,0.00421382
audio_files/MQKTDQM.wav,0.00345173,0.00088215,0.00422,0.00393674,0.00097761,0.00438017,0.00411146,0.0050571,0.00139964,0.0,0.00744666,0.00081286,0.00422244,0.00535094,0.00269349,0.00732508,0.00337787,0.00515963,0.00437185,0.0050469,0.00880148,0.00329577,0.0065959,0.00304964,0.00460576,0.00367016,0.00563476,0.00841651,0.00592998,0.00298279,0.00253015,0.0,0.00069428,0.00708101,0.00746782,0.00600313,0.00247622,0.0065229,0.00649646,0.0049258,0.00372696,0.00641903,0.00566585,0.00252813,0.0030515,0.00224231,0.00731188,0.00077312,0.00483771,0.0038311,0.0,0.00285551,0.00341905,0.00335181,0.00347393,0.00212097,0.01173507,0.01142612,0.01331629,0.00493075,0.00319911,0.00277262,0.00465667,0.00388121,0.00858923,0.0,0.00594034,0.00576729,0.00800955,0.00529492,0.00362732,0.00683143,0.00346871,0.00406013,0.00334156,0.00937266,0.00857629,0.00836771,0.00439798,0.00377154,0.0,0.00443685,0.00278403,0.00398,0.00337329,0.00454459,0.00248254,0.00935092,0.00776606,0.00614055,0.00560693,0.00609632,0.00523963,0.00475768,0.00723071,0.00509298,0.00482115,0.00860415,0.00581866,0.002316,0.00439375,0.00817611,0.00718252,0.0072751,0.00140297,0.00336848,0.00976246,0.008067,0.00453681,0.00611284,0.00702822,0.01174766,0.00771148,0.00682632,0.00221541,0.00612243,0.00300234,0.00469109,0.00377351,0.0036679,0.00551604,0.0042104,0.01037745,0.00134188,0.00749089,0.0060415,0.00326043,0.0043035,0.00459506,0.00572991,0.01180789,0.00769781,0.00358774,5.196e-05,0.00773634,0.00630016,0.00434653,0.00340511,0.00936804,0.0,0.00455224,0.00271313,0.00541713,0.00543292,0.00142183,0.00746289,0.0040794,0.00628337,0.00300124,0.00114196,0.00159298,0.00738466,0.00499843,0.00798947,0.00389102,0.00359019,0.00387823,0.00388332,0.00990078,0.00422554,0.00758386,0.00168628,0.01005598,0.00362291,0.00683491,0.00383746,0.00558336,0.00519977,0.01141483,0.00534873,0.00592291,0.00654804,0.00693874,0.0065206,0.00627179,0.00878633,0.00355982,0.00254052,0.00339957,0.01554364,0.00562126,0.00706987,0.00379195,0.01017831,0.00516654,0.00448335,0.00290652,0.01117424,0.00775312,0.01013077,0.00836835,0.00700015,0.00307963
audio_files/MRDAK4E.wav,0.00407008,0.00274566,0.00331235,0.00569964,0.00484976,0.00473018,0.00414857,0.00656548,0.00250695,0.00394323,0.00945049,0.00483118,0.00374301,0.00667619,0.00667898,0.00819067,0.0033296,0.00575269,0.00691174,0.00505844,0.00736182,0.00246344,0.00726201,0.00344323,0.00375907,0.004189,0.00432026,0.00783876,0.00484351,0.00422951,0.00345862,0.00152851,0.00558372,0.00486719,0.0,0.00437708,0.00261468,0.00470406,0.00589707,0.00573605,0.00309366,0.00435963,0.00508246,0.00424765,0.00290798,0.00296258,0.01014656,0.00191359,0.00552941,0.00281225,0.00310579,0.00551499,0.00423341,0.00248736,0.00456901,0.00276189,0.01134923,0.00153078,0.00959527,0.00364814,0.00418933,0.0029448,0.00399984,0.0027914,0.0088581,0.00088125,0.00530621,0.00414181,0.00579624,0.00404933,0.00482678,0.00636423,0.0037707,0.00433151,0.00678697,0.00721737,0.00614536,0.00817385,0.00435754,0.00318813,0.00346841,0.00314777,0.00493402,0.00461924,0.00290441,0.00456846,0.00340057,0.00855639,0.00592918,0.00473566,0.00487163,0.00546042,0.00616771,0.00313846,0.00575896,0.00512566,0.00433893,0.00753105,0.00425635,0.00698118,0.00443354,0.00600076,0.0058446,0.00697518,0.00422432,0.00456574,0.00765108,0.00759194,0.00584322,0.00449129,0.0066643,0.01029333,0.0083677,0.00556906,0.00347632,0.00640092,0.00514609,0.00404208,0.00582165,0.00418352,0.00433144,0.0073192,0.00847383,0.00368306,0.00713913,0.00616602,0.00352308,0.00410185,0.00403357,0.004547,0.00897275,0.00603287,0.00514681,0.00138379,0.00643101,0.00486566,0.00593143,0.00326167,0.00723763,0.00014956,0.00292453,0.0036582,0.00403952,0.00668211,0.00233382,0.01109041,0.00438575,0.0048546,0.00347251,0.00287255,0.00327408,0.007224,0.00388996,0.00748497,0.00427968,0.00447351,0.00282084,0.009682,0.00718286,0.00514917,0.0,0.00288701,0.0087223,0.00341262,0.00633392,0.00397753,0.005625,0.00500507,0.0093904,0.00726439,0.00494985,0.00573339,0.005672,0.00621034,0.00574787,0.00562097,0.00436105,0.00562251,0.00317173,0.01172791,0.0041494,0.00450491,0.00702192,0.00947142,0.00562118,0.00470757,0.00470773,0.00897488,0.00666211,0.0096435,0.00875144,0.00944123,0.00506711
audio_files/MS88Z88.wav,0.00414228,0.00306155,0.00297508,0.00575907,0.00459081,0.00487719,0.0041934,0.00643444,0.00215838,0.00410618,0.00940701,0.00528843,0.0038018,0.0069575,0.00663013,0.00828741,0.00340551,0.00590014,0.00670559,0.00460709,0.00785166,0.00219759,0.00573655,0.00322226,0.00347179,0.00421668,0.0045299,0.007997,0.00505619,0.0044607,0.00360572,0.00086516,0.00583394,0.00482658,0.0,0.0047793,0.00213395,0.00476561,0.00481212,0.00588237,0.00341832,0.00465661,0.00489055,0.00395504,0.00296441,0.00252612,0.01003792,0.00135353,0.00483561,0.00293747,0.00279224,0.00519189,0.00441594,0.00208848,0.00374829,0.0020817,0.01175863,0.0035998,0.0095891,0.00353264,0.00347792,0.00299088,0.00358995,0.00296986,0.00967707,0.0,0.00572587,0.00448393,0.00587166,0.00422087,0.00501592,0.0066859,0.00353193,0.00447081,0.00509508,0.00757164,0.00663479,0.00815457,0.00434564,0.00296248,0.00350719,0.00326216,0.00488232,0.00489767,0.003282,0.0045061,0.00265115,0.00892143,0.00607764,0.0045978,0.0050657,0.00523804,0.00615986,0.00334376,0.00572733,0.00499592,0.004779,0.00785021,0.00458686,0.00589969,0.00423472,0.00610058,0.00586427,0.00726282,0.0042448,0.00427985,0.00774908,0.00783588,0.00540623,0.00501092,0.00666185,0.00989616,0.00891828,0.00544687,0.00379916,0.00687288,0.00535689,0.00221303,0.00618804,0.00414928,0.00412122,0.00693747,0.00865342,0.00392729,0.00724462,0.00601829,0.00357212,0.00429946,0.00377144,0.00486376,0.00942585,0.00625542,0.00516039,0.00054975,0.00631949,0.00477766,0.00591301,0.00350317,0.00738345,0.0,0.00291322,0.00391231,0.00423213,0.00628617,0.00213127,0.01188857,0.00456912,0.00481782,0.00366988,0.00290783,0.00306311,0.00715874,0.00375296,0.0075059,0.00417966,0.00417535,0.00268708,0.0093316,0.00753252,0.00555313,0.0,0.00303463,0.00869508,0.00371347,0.00626552,0.00390476,0.00537874,0.00482905,0.00919531,0.00745748,0.00509073,0.00553609,0.00539931,0.00660943,0.00524588,0.00551102,0.00401864,0.00570411,0.00331483,0.01240383,0.0043293,0.0046256,0.00768265,0.0094224,0.00590725,0.0051808,0.00469446,0.00890802,0.00688349,0.0100259,0.00882657,0.00961175,0.00514556
audio_files/MUS1ZWW.wav,0.00465057,0.00618673,0.00106791,0.00765026,0.00849257,0.00557194,0.00389055,0.00741381,0.00235333,0.01009863,0.01107367,0.01103063,0.00335015,0.00906775,0.01053283,0.00951289,0.00304005,0.00675398,0.00907789,0.00503759,0.00699469,0.00057372,0.00278235,0.00387182,0.00222611,0.00518231,0.00314639,0.00649928,0.00428493,0.00607096,0.00528243,0.00271629,0.01195715,0.00190372,0.0,0.003669,0.00069684,0.00278624,0.00158625,0.00698802,0.00348915,0.00271635,0.00387915,0.00508036,0.00281482,0.00239834,0.0117549,0.00139642,0.00307557,0.00214686,0.0047689,0.00774627,0.00537458,0.0,0.00287928,0.00120267,0.01143682,0.00343154,0.00574748,0.00167268,0.00239159,0.00312074,0.00107302,0.00230527,0.01214079,0.0,0.00658118,0.00338215,0.00332814,0.00303104,0.00670845,0.00724055,0.00371584,0.00541962,0.00507626,0.00558384,0.00496969,0.00698667,0.00439883,0.00191752,0.01082274,0.00182505,0.00668944,0.00647256,0.00389379,0.00426011,0.00291284,0.00890595,0.00408237,0.00235312,0.00459242,0.0037136,0.0064607,0.00436316,0.0036663,0.00484308,0.00510183,0.00664849,0.00340886,0.01000934,0.00365573,0.00349524,0.00488322,0.00732024,0.00853365,0.0045569,0.00534955,0.00864257,0.00493114,0.00420899,0.00592528,0.00655782,0.01049657,0.00348322,0.00643941,0.00874235,0.00787536,0.0,0.00935116,0.00490081,0.00224153,0.00811978,0.00600856,0.00729878,0.00645912,0.00577651,0.00327868,0.00430744,0.00267562,0.00378958,0.00707398,0.00461275,0.00717656,0.00117175,0.00437648,0.00255385,0.00712213,0.00450386,0.00467872,0.0,0.00086968,0.00579581,0.00297857,0.00761321,0.0027782,0.01843388,0.00482779,0.0027889,0.00500275,0.00479175,0.00449649,0.00674416,0.0017877,0.00676994,0.00447286,0.00414729,0.00094418,0.01391639,0.00493775,0.00739076,0.0,0.0055421,0.00656394,0.00387521,0.00545261,0.00346429,0.0043692,0.00354239,0.00676296,0.00937116,0.00409687,0.00364919,0.00280612,0.00691716,0.00343877,0.00143005,0.00384943,0.00920376,0.00313025,0.00886396,0.00282577,0.00221006,0.01207094,0.00804996,0.00721187,0.00606078,0.00645815,0.0054475,0.00695576,0.01023989,0.00892514,0.01334829,0.00793535
audio_files/N0HDK5Q.wav,0.00355167,0.00105961,0.00395314,0.00395853,0.00055247,0.00451188,0.00422378,0.00493765,0.00106278,0.0,0.00740192,0.00105896,0.00430529,0.00556962,0.00256067,0.00737759,0.00352928,0.00530029,0.0040749,0.00438551,0.00938364,0.00308839,0.00514807,0.0027098,0.00430808,0.003625,0.00594882,0.008783,0.00618229,0.00320404,0.002586,0.0,0.00072767,0.00718554,0.00825177,0.00648432,0.00209049,0.00666676,0.00549691,0.00505501,0.00405571,0.0068335,0.00549301,0.00220188,0.00312974,0.00178738,0.00728833,0.0001864,0.00429921,0.00398065,0.0,0.00239211,0.00361989,0.00304752,0.00268248,0.00145336,0.01227211,0.01280856,0.01340354,0.00489663,0.00257167,0.00283653,0.00442578,0.00407104,0.00931378,0.0,0.00626944,0.00616803,0.00820672,0.00553755,0.00377356,0.00710235,0.00316675,0.00413041,0.00159276,0.00985688,0.00914911,0.00850108,0.00436825,0.00355959,0.0,0.00463747,0.00272638,0.004185,0.00370856,0.00450484,0.00158081,0.00972425,0.00802442,0.00612118,0.005836,0.00595761,0.00530995,0.00464198,0.00731284,0.0049509,0.00528281,0.009067,0.00622497,0.00088406,0.00422936,0.00842049,0.00717912,0.00760337,0.00113894,0.00311359,0.0099806,0.00819438,0.0042175,0.00670031,0.00709166,0.01155365,0.0082768,0.00680337,0.00239566,0.00648561,0.00317658,0.00298509,0.00403703,0.00357475,0.00537384,0.00395001,0.01077082,0.00145192,0.00770599,0.00590256,0.00340804,0.00453463,0.00434615,0.00615414,0.01238604,0.00802155,0.00350105,0.0,0.0077175,0.00633907,0.00434951,0.00354435,0.00969505,0.0,0.00463677,0.00287939,0.00567936,0.00487338,0.00117844,0.00797634,0.00432226,0.00635957,0.00311466,0.00112863,0.00132,0.00734232,0.00497683,0.00806414,0.00376647,0.00332416,0.00383264,0.00349587,0.01039749,0.00459351,0.00856213,0.00164849,0.01017417,0.00396441,0.00680465,0.00383099,0.00542516,0.00514542,0.01126412,0.00556416,0.00613173,0.00647523,0.00681627,0.00695448,0.00582516,0.00885184,0.00324656,0.0025185,0.00358587,0.01646836,0.00589343,0.00725764,0.00441211,0.01023398,0.00539899,0.00499794,0.0028581,0.01133164,0.00788222,0.01053305,0.00850469,0.00696889,0.00301476
audio_files/N12NZXA.wav,0.00197394,0.0,0.00789816,0.0041977,0.00918316,0.0024751,0.00215437,0.00728723,0.00690404,0.00358389,0.00869003,0.0,0.00272499,0.00251042,0.00611354,0.00688619,0.00076334,0.0031535,0.00997658,0.01602523,0.0,0.00610739,0.02905583,0.00883102,0.00904278,0.00475035,5.173e-05,0.00187997,0.00158007,0.0,0.0022091,0.01459244,0.00220418,0.00438275,0.0,0.0,0.00820798,0.00352387,0.02161188,0.00319015,0.0,0.0,0.00813564,0.00818065,0.00172411,0.00957745,0.00817017,0.01029953,0.01290091,0.00114851,0.00541287,0.01124368,0.00045478,0.00754565,0.01599237,0.0126434,0.00285817,0.0,0.01064653,0.00484979,0.01295907,0.00176675,0.00749037,0.00059483,0.0,0.02457833,0.00094103,0.0,0.00394579,0.00095046,0.00181606,0.00265358,0.00845516,0.00326419,0.03167557,0.00083081,0.0,0.00574369,0.0049076,0.00686734,0.00577153,0.00068522,0.00428323,0.00120155,0.0,0.00509623,0.01725922,0.0032987,0.00289051,0.00567634,0.00172905,0.00781083,0.00414275,0.00716243,0.00518418,0.00735318,0.0,0.00064344,0.0,0.02700334,0.00685104,0.00331376,0.00694774,0.00195326,0.00720082,0.00755891,0.00540516,0.00633454,0.00947762,0.0,0.00572833,0.01371274,0.0,0.00652035,0.00021528,0.00089943,0.00099061,0.03066476,0.0005619,0.00544879,0.00718693,0.008711,0.00304526,0.0006998,0.00369204,0.00820885,0.00071432,0.00054296,0.00827339,0.0,0.00163594,0.00187985,0.00568516,0.01676234,0.00737451,0.00489369,0.00466021,0.00153148,0.003113,0.02449944,0.00248418,0.00066729,0.0007366,0.01501066,0.00558929,0.00138065,0.00018963,0.00434333,0.00163651,0.00197641,0.00649824,0.00792539,0.0046593,0.00651595,0.00601437,0.00786525,0.00401477,0.01160498,0.00095638,0.0,0.0,0.00320233,0.00738268,0.0,0.00704621,0.00376079,0.00777058,0.0055976,0.01306724,0.00244268,0.00218879,0.00705594,0.00801345,0.0,0.01290049,0.00633885,0.00855727,0.004055,0.00029813,0.0,0.00068687,0.00323451,0.0,0.00878023,0.00184649,0.0,0.0042624,0.00740014,0.00574815,0.00367367,0.00615169,0.00880366,0.00509353
audio_files/N20L2K7.wav,0.00280426,0.00022624,0.00550186,0.00383765,0.00354198,0.00369729,0.00331387,0.00559122,0.00312343,0.00077524,0.00759027,0.0,0.00373249,0.00428526,0.00344612,0.00712446,0.00235156,0.00439226,0.00609965,0.00920081,0.00547945,0.0042876,0.01413293,0.00519549,0.00627963,0.00409371,0.00371477,0.00588299,0.00451444,0.00175788,0.00244174,0.00481234,0.00088378,0.0062182,0.0054089,0.00327162,0.00427545,0.00560684,0.01166289,0.00423834,0.00197818,0.00395908,0.00657114,0.00429266,0.00257584,0.00470651,0.0070549,0.00394848,0.00726018,0.00300855,0.00139615,0.00561325,0.00224553,0.00476436,0.0075946,0.00564545,0.00850273,0.00643138,0.01276885,0.00494805,0.00628742,0.00236952,0.00542452,0.00288231,0.00494476,0.00811771,0.00445808,0.00352632,0.00671459,0.00385034,0.00290187,0.00554103,0.00525758,0.00386403,0.01273993,0.00650694,0.00537961,0.00722695,0.00461054,0.00490248,0.00041662,0.00317758,0.00300311,0.00305303,0.00171279,0.00469318,0.00772043,0.00735844,0.0061565,0.00597938,0.004312,0.00663741,0.00459291,0.00637191,0.00654017,0.00589093,0.00230001,0.00576004,0.00349588,0.01078054,0.00517871,0.00656049,0.00733343,0.00540861,0.00348869,0.00459196,0.00835408,0.00773594,0.00585559,0.00284076,0.00651832,0.01228859,0.00459483,0.00673158,0.00158648,0.00446268,0.00206078,0.01355458,0.00254439,0.00431033,0.00614782,0.00511126,0.00775021,0.00101263,0.00604034,0.00675792,0.00217351,0.00297486,0.00592505,0.0032019,0.00848479,0.00575258,0.00426022,0.00594483,0.00764042,0.00580306,0.00419019,0.00295301,0.00720171,0.00839848,0.00390738,0.00202015,0.00387786,0.00884487,0.00280143,0.00532522,0.00258849,0.0056248,0.00260527,0.00126462,0.00315323,0.00755548,0.00484315,0.00746056,0.00461125,0.00488619,0.0039267,0.00578194,0.00694756,0.00230114,0.0050404,0.00235512,0.00907464,0.00168066,0.0069148,0.00367726,0.00618285,0.00515703,0.01220158,0.0040299,0.00465553,0.00662777,0.00723547,0.00410288,0.00854438,0.00809529,0.00512251,0.00279794,0.00228602,0.01005399,0.003969,0.00599808,0.00040773,0.0096174,0.00404495,0.00158582,0.00317623,0.00980189,0.00737492,0.00793423,0.00744196,0.00761783,0.00373528
audio_files/N3TAE6O.wav,0.00390905,0.00308346,0.00310982,0.00564392,0.0049739,0.00476765,0.00390518,0.0063314,0.00228613,0.00450731,0.0092195,0.00520835,0.00371891,0.00679435,0.00652185,0.00826707,0.00307145,0.00573145,0.00692151,0.00575525,0.0072627,0.00230631,0.00667743,0.00379838,0.00385129,0.00439906,0.00412133,0.00716986,0.00485483,0.00415738,0.00370652,0.00201519,0.00585125,0.00458577,0.00196713,0.00433492,0.00218174,0.00462143,0.00549409,0.00572736,0.0031992,0.00421119,0.00505133,0.00413025,0.00285331,0.00288294,0.00949648,0.00179738,0.00478209,0.00285866,0.00264456,0.00567401,0.00410062,0.00218273,0.00421576,0.00254215,0.01098909,0.00546877,0.00967963,0.00348137,0.00366503,0.00286702,0.00336245,0.00290101,0.00929241,0.00090053,0.00577056,0.00416478,0.00561712,0.00395826,0.00487387,0.00665006,0.00393097,0.00457242,0.00634992,0.00704301,0.00619204,0.00763726,0.00442533,0.00317157,0.00418734,0.00299808,0.00470221,0.00485476,0.00316801,0.00447417,0.00373938,0.00867103,0.00576095,0.00444441,0.00485695,0.00519554,0.00577572,0.00452303,0.0055083,0.00514772,0.00438057,0.00717768,0.00420784,0.00756397,0.00427419,0.00573781,0.0060845,0.00690408,0.00494083,0.00427365,0.0074695,0.00810682,0.00520059,0.0045065,0.00646559,0.00966101,0.00832047,0.00533335,0.00389917,0.00683505,0.00506532,0.00339756,0.00601632,0.00433405,0.00418808,0.00646533,0.00793956,0.00394017,0.0067958,0.00609792,0.00314138,0.00403206,0.00401079,0.00433777,0.00890859,0.0058877,0.00533569,0.00176046,0.00622623,0.00455455,0.00566952,0.00368618,0.006843,0.0,0.00275996,0.00390767,0.00397199,0.00707646,0.00234827,0.01183058,0.0041612,0.00460112,0.00375353,0.00285693,0.00327646,0.0071492,0.00357621,0.00735,0.00430977,0.00421138,0.00260091,0.00910204,0.00700985,0.00523437,0.00191226,0.0034468,0.00834122,0.00333315,0.00624223,0.00370931,0.00526313,0.00455822,0.00943138,0.00699253,0.00483454,0.00534402,0.00522947,0.00617818,0.00553189,0.00532768,0.0041126,0.00565949,0.00306162,0.01135817,0.00400829,0.00457174,0.0068981,0.00916374,0.00580678,0.00460132,0.00462779,0.0083998,0.00715566,0.00968339,0.00849585,0.00992211,0.00537339
audio_files/N4ADPW7.wav,0.00356339,0.00114815,0.00395965,0.00407471,0.00094558,0.00450039,0.00418945,0.00507149,0.00122965,0.0,0.00754964,0.00128018,0.00424796,0.00560395,0.00287357,0.00742527,0.0034777,0.00530201,0.0043362,0.00458714,0.00911761,0.00308456,0.00558672,0.0028405,0.00433414,0.00367874,0.00576433,0.00862485,0.00603581,0.00322786,0.00264103,0.0,0.00106698,0.00699481,0.00748435,0.00623477,0.00219836,0.00649718,0.00572553,0.00507543,0.00392172,0.00656986,0.0054998,0.00241102,0.00309656,0.00196336,0.00747888,0.00042788,0.0044815,0.00386845,0.0,0.00271174,0.00361775,0.00306522,0.00297273,0.00168013,0.01208665,0.01181721,0.01312029,0.00481254,0.0028048,0.00282895,0.00442997,0.00394402,0.00913966,0.0,0.00614339,0.0059425,0.0079924,0.00538031,0.00381775,0.00700025,0.00327603,0.0041352,0.00231371,0.00956641,0.00881952,0.00843806,0.00437527,0.00357765,0.0,0.00448762,0.00288793,0.00417774,0.00358784,0.00451551,0.00190513,0.00956669,0.00781961,0.00602158,0.00572004,0.00594589,0.00534646,0.00459215,0.00718107,0.00499345,0.00512077,0.0088543,0.0060007,0.00162484,0.00427455,0.00819374,0.00709174,0.00748888,0.0014267,0.00326222,0.00976751,0.00813707,0.00438389,0.00642263,0.00704392,0.01149176,0.00816351,0.00671637,0.00244312,0.00641329,0.00327621,0.00340248,0.0041112,0.00364035,0.00532739,0.00422145,0.01051528,0.00159098,0.00761339,0.00594863,0.00337652,0.00445424,0.00437595,0.00594781,0.01202413,0.00781101,0.00363882,0.0,0.00762668,0.00622064,0.00445382,0.00350492,0.00944535,0.0,0.00449534,0.00290472,0.00550792,0.0051264,0.00131079,0.00810355,0.00427069,0.0062324,0.00312229,0.00125327,0.00151425,0.00734122,0.00489812,0.00800485,0.00382924,0.00345459,0.00376634,0.00399753,0.01006413,0.00455718,0.00768914,0.00175584,0.01003904,0.00385231,0.00677594,0.00383656,0.00546418,0.0051369,0.01116537,0.00563197,0.0060025,0.00642973,0.00675178,0.0068106,0.00590856,0.00860508,0.00338476,0.00274146,0.00351528,0.01593386,0.00571094,0.00702687,0.0044621,0.01016192,0.00536999,0.00486725,0.00299606,0.0111205,0.00778078,0.01038723,0.00848761,0.00715955,0.00317909
audio_files/N5QCWJT.wav,0.00327172,0.0,0.00556077,0.0038431,0.00220583,0.00381222,0.0040316,0.00576256,0.00292685,0.0,0.00784047,0.0,0.00396882,0.00429024,0.00321282,0.00697405,0.00317593,0.00462881,0.00534748,0.00655125,0.00682052,0.00434382,0.01285257,0.00380676,0.00564106,0.00351553,0.0048003,0.00801391,0.00501808,0.00218671,0.00191973,0.00205479,0.0,0.00720019,0.00010795,0.00433168,0.0045388,0.00619113,0.01086951,0.00440917,0.00236967,0.0051724,0.00639195,0.003837,0.00284142,0.00403427,0.00817827,0.00309245,0.00789452,0.00325347,0.00161585,0.00424079,0.00280831,0.00497652,0.00690438,0.0049181,0.01024083,0.00112787,0.01305863,0.0053622,0.0062593,0.00263318,0.00646647,0.00306561,0.00522586,0.00525631,0.0040722,0.00430671,0.00763401,0.00457314,0.00294727,0.0054277,0.0043645,0.00343898,0.01038103,0.00790475,0.00647441,0.00863669,0.00441591,0.00462443,0.0,0.00395901,0.0032202,0.00283948,0.00175852,0.0048272,0.00535521,0.00782087,0.00712493,0.00669945,0.00480158,0.00702834,0.0054834,0.00331095,0.00735257,0.00559588,0.00304556,0.00741544,0.00443538,0.0066494,0.00523805,0.00773962,0.00692338,0.0061534,0.00123624,0.00468313,0.00930608,0.00687974,0.00658662,0.00395881,0.00708989,0.01345215,0.00561267,0.00731225,0.00087026,0.00412181,0.00234973,0.0120742,0.00239791,0.00377898,0.00631683,0.00624541,0.00975039,0.00044139,0.00718529,0.00665582,0.00323229,0.00354122,0.00559503,0.00448782,0.00986414,0.00676854,0.00356635,0.00326994,0.00816528,0.00666898,0.00462582,0.00228442,0.0088046,0.00609826,0.00455075,0.00168319,0.00459476,0.00691904,0.00227241,0.00428879,0.00346656,0.00642939,0.00215011,0.00112549,0.00253279,0.00765881,0.00558245,0.00792543,0.00429808,0.00492044,0.00441686,0.00587035,0.00841272,0.00266921,0.0,0.00097216,0.01021992,0.00245859,0.00710501,0.00423561,0.00669183,0.0060494,0.01202905,0.00482386,0.00534908,0.0074175,0.00809426,0.00494577,0.00828996,0.0091184,0.00505299,0.00241266,0.00286497,0.0127771,0.00487072,0.00639852,0.00146281,0.01044162,0.00400289,0.00268185,0.00311012,0.01151033,0.00662135,0.00858189,0.00819746,0.00630967,0.00278723
